id,Sexe,Nom,Prenom,Etiquette,Elu1988,Elu1993,Elu1997,Elu2002,Elu2007,Elu2012,Elu2017,Nombre_presentation_C1,Nombre_presentation_C2,Nombre_presentation_C3,Nombre_presentation_C4,Nombre_presentation_C5,Nombre_presentation_C6,Nombre_presentation_C7,Nombre_presentation_C8,Nombre_presentation_C9,Nombre_presentation_C10,Nombre_Elu_C1,Nombre_Elu_C2,Nombre_Elu_C3,Nombre_Elu_C4,Nombre_Elu_C5,Nombre_Elu_C6,Nombre_Elu_C7,Nombre_Elu_C8,Nombre_Elu_C9,Nombre_Elu_C10,1993,1988,2012,1997,2002,2007,2017,Phrase_pres_cand,Phrase_pres_parti,Age,Site_perso,Twitter,Facebook,Img_cand
118,M,BONTEMPS,GILLES,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C3_44,,C3_44,,,,,,,,,
119,M,BORDIER,FRANCOIS,PARTI SOCIALISTE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6_49,,,,,,,,,,,,,
120,M,BORET,PHILIPPE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C6_49,,,,,,,,,,
121,F,BORIE,MARYSE,RASSEMBLEMENT BLEU MARINE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C4_85,,,,,,,,,
122,F,BORJA,ORIANE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C4_44,,,,,,,,
123,M,BOSSEAU,LOUIS MARIE,SOLIDAIRES REGIONS ECOLOGIE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C6_49,,,,,,,,,,,
124,F,BOTTON,NATHALIE,CHASSE PECHE NATURE TRADITIONS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C2_85,C1_85,,,,,,,,,
125,M,BOUASRIA,AHMED,CITOYENS EN MOUVEMENT,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C3_44,,,,,,,,,,
126,M,BOUCHARD,DANIEL,GAUCHE OUVRIERE ET CHRETIENNE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C5_72,,,,,,,,,,,
127,M,BOUCHENOIRE,JACKY,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C3_49,,,,,,,,,
128,M,BOUCHET,CHRISTIAN,MOUVEMENT NATIONAL REPUBLICAIN,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C3_44,C4_44,,,,,,,,,
129,F,BOUDIGOU,CATHERINE,LES VERTS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C3_85,,,,,,,,,,,,
130,F,BOUGARD,GENEVIEVE,LUTTE OUVRIERE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1_53,,,,,,,,,,,,,
131,M,BOUHIER,CHRISTOPHE,"FRONT NATIONAL, LES FRANCAIS D'ABORD",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5_44,,C5_44,,C5_44,,,,,,,,,
132,M,BOUHIER,DOMINIQUE,CHASSE PECHE NATURE TRADITIONS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C5_85,,,,,,,,,
133,F,BOUILLE,MARIE-ODILE,PARTI SOCIALISTE,0,0,0,0,C8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,,,,C8_44,C8_44,,,,,,,,,
134,M,BOUILLERIE DE LA ,OLIVIER,CHASSE PECHE NATURE ET TRADITIONS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C3_49,,,,,,,,,,
135,F,BOUILLON,CATHERINE,DEBOUT LA REPUBLIQUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C3_85,,,,,,,,
136,M,BOUIN,RENE,"FRONT NATIONAL, LES FRANCAIS D'ABORD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,C8_44,,,,,,,,,,,,
137,M,BOULAIRE,DIDIER,PARTI DE LA LOI NATURELLE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C1_44,,,,,,,,,,
138,F,BOULARD,CATHERINE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C2_49,,,,,,,,,
139,M,BOULARD,JEAN-CLAUDE,PARTI SOCIALISTE,0,C5,C5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,,C5_72,,,,,,,,,,,
140,M,BOULAY,DANIEL,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C2_72,C2_72,,,,,,,,,,,
141,M,BOULE,AURELIEN,OUI LA BRETAGNE (UDB-MBP),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,C2_44,"Aurélien Boulé, né en 1984, photographe et réalisateur, il est aussi responsable de la section UDB de Nantes. Il se présente en tant que candidat de Oui la Bretagne aux législatives sur la 2ème circonscription de Loire-Atlantique.","L’Union Démocratique Bretonne (UDB) est un parti politique autonomiste, de gauche et écologiste présent en Bretagne, Loire-Atlantique incluse.",,https://www.udb-bzh.net/index.php/fr/,https://twitter.com/aureliennaoned,https://www.facebook.com/ab.realisateur.photographe/?ref=br_rs,
142,F,BOULZENNEC,FRANCETTE,REGIONS ET PEUPLES SOLIDAIRES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,C10_44,,,,,,,,,
143,M,BOULZENNEC,RENE,UNION DEMOCRATIQUE BRETONNE,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C1_44,,C6_44,,,,,,,,,
144,M,BOURDOULEIX,GILLES,UNION POUR UN MOUVEMENT POPULAIRE,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C5_49,,C5_49,,,,,,,,
145,F,BOUREAU,FABIENNE,UNION POUR LA DEMOCRATIE FRANCAISE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C3_44,,,,,,,,,
146,M,BOURMAUD,GILLES,PARTI SOCIALISTE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C1_85,,,,,,,,,,
147,M,BOURRELY,JEAN-PIERRE,UDF - MOUVEMENT DEMOCRATE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C4_72,,,,,,,,,,
148,M,BOURRINET,BRUNO,SANS ETIQUETTE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C1_49,,,,,,,,,,,,
149,M,BOURSIER,PHILIPPE,ECOLOGIE SOCIALE,0,0,C4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,C4_85,,C2_85,,,,,,,,
150,M,BOUSQUET,JEAN LOUIS,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C3_49,,,,,,,,,,,,
151,F,BOUSSEAUD,MONIQUE,FRONT NATIONAL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C1_49,,,,,,,,,
152,F,BOUTEILLER,BRIGITTE,LA FRANCE EN ACTION,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C5_44,,,,,,,,,
153,M,BOUVET,NORBERT,RPR DISSIDENT,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_53,,,,,,,,,,,
154,M,BOUYER,ALAIN,MOUVEMENT ECOLOGISTE INDEPENDANT,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C9_44,C6_44,,,,,,,,,
155,M,BOUYER,MICHEL,SOLIDAIRES REGIONS ECOLOGIE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C1_49,,,,,,,,,,,
156,F,BOUZID,NAIMA,RASSEMBLEMENT POUR INITIATIVE CITOYENNE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
157,M,BRANCHE,J.MICHEL,UNION POUR LA DEMOCRATIE FRANCAISE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C5_72,,,,,,,,,,,
158,M,BRAUD,ALEXIS,LES VERTS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C2_72,,,,,,,,,,
159,F,BRAUER,CATHERINE,EUROPE-ECOLOGIE-LES VERTS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C4_49,,,,,,,,,
160,F,BREARD-THOMMERET,DINAH,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C3_53,,,,,,,,,,,,
161,M,BREMAUD,DIDIER,MOUVEMENT POUR UN PARTI DES TRAVAILLEURS (MPPT),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C2_49,,,,,,,,
162,F,BRESARD,BERNADETTE,ALLIANCE ECOLOGISTE INDEPENDANTE,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C1_53,,,C1_53,,,,,,,,,
163,M,BREUS,JEAN-PIERRE,PARTI DES TRAVAILLEURS,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C5_44,,,C1_44,,,,,,,,
164,M,BRIAND,LAURENT,PARTI POUR LA LIBERTE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C6_44,,,,,,,,,
165,F,BRIAND-BOUCHER,SOPHIE,CAP 21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C1_49,,,,,,,,,
166,M,BRIEY,GUILLAUME,CHASSE PECHE NATURE ET TRADITIONS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C3_44,,,,,,,,,,
167,F,BRIZAR LE BORGNE,MARIE-YANNICK,EUROPE-ECOLOGIE-LES VERTS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_85,,,,,,,,,,,
168,M,BROSSIER,DOMINIQUE,CENTRE DROIT,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C6_49,,,,,,,,,
169,M,BRUCKERT,XAVIER,LE CENTRE POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C8_44,,,,,,,,
170,M,BRUNDO,ALEXANDRE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C1_44,,,,,,,,
171,F,BRUNEAU,LINDA,PARTI SOCIALISTE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2_53,,,,,,,,,,,,,
172,F,BRUNETIERE,BRIGITTE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3_85,,,,,,,,,,,,,
173,M,BUCHET,JACQUES,LISTE D ENTENTE POPULAIRE ET NATIONALE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C4_85,,,,,,,,,
174,M,BUCHOU,ANDRE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C3_85,,,,,,,,,,,,
175,M,BULARD,OLIVIER,LES VERTS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_49,,,,,,,,,,,
176,F,BULTEAU,SYLVIANE,PARTI SOCIALISTE,0,0,0,C2,C2,C2,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,C2_85,C2_85,,,,,,,,,,,
177,M,BUREAU,J.MARC,LES VERTS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C6_49,,,,,,,,,,,,
178,M,BUREAU,LOIC,POLE REPUBLICAIN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C3_44,,,,,,,,,,,,
179,F,BUREAU,SANDRA,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C5_44,C5_44,C5_44,,,,,,,,,
180,F,BURGAUD,MAGALI,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C4_85,,,,,,,,,,
181,M,BURNELEAU,JEAN,VALEURS SOCIALISTES,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C4_85,,,,,,,,,,,,
182,F,BURON,MARTINE,PARTIE SOCIALISTE,C6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,C6_44,,,,,,,,,,,,
183,M,BUSSON,JOEL,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_44,,,,,,,,,,,
184,M,BUTET,LAURENT,PARTI DE LA LOI NATURELLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C3_44,,,,,,,,,,,
185,F,CACHEUX,MICHELLE,"MNR - CONTRE L'IMMIGRATION-ISLAMISATION, L'INSECURITE",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C4_44,,,,,,,,,,
186,M,CADIERE,RAYMOND,DEFENDONS LA CHASSE ET NOS TRADITIONS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C3_85,,,,,,,,,,
187,F,CAILLARD-HUMEAU,BERNARDETTE,UDF - MOUVEMENT DEMOCRATE,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_49,,,,,,,,,,,
188,M,CAILLAUD,DOMINIQUE,UNION POUR LA MAJORITE PRESIDENTIELLE,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_85,C2_85,C2_85,,,,,,,,,
189,M,CAILLAUD,PHILIPPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,C9_44,,,,,,,,,,
190,M,CAILLEAU,GUY,UNION DES INDEPENDANTS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C3_72,,,,,,,,,,
191,F,CAILLON,AGNES,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C3_53,,,,,,,,,,,,
192,F,CALLET,MAITE,REGIONS ET PEUPLES SOLIDAIRES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,C10_44,,,,,,,,
193,F,CAMARA-TOMBINI,SILVIA,PARTI SOCIALISTE,0,0,0,0,0,C7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,C7_49,,C7_49,,,,,,,,,,,
194,M,CAMUS,J.POL,MOUVEMENT ECOLOGISTE INDEPENDANT,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C2_44,,,,,,,,,
195,F,CARADEC,VALERIE,LA DROITE INDEPENDANTE (MPF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,C10_44,,,,,,,,,,
196,F,CARAYOL,SYLVIE,RASSEMBLEMENT BLEU MARINE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C4_44,,,,,,,,
197,M,CARDET,CHRISTOPHE,LES VERTS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C4_49,,,,,,,,,,
198,M,CARLIER,JOACHIM,NOUVEAU PARTI ANTICAPITALISTE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_53,,,,,,,,,,,
199,M,CARPENTIER,JEAN-MARC,PARTI SOCIAL LIBERAL EUROPEEN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C3_44,,,,,,,,
200,M,CASSARD,LUDOVIC,FRONT NATIONAL,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2_44,,,,,C1_44,,,,,,,,
201,F,CATHELINE,MARIE-PAULE,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C3_53,,,,,,,,,,,
202,M,CELLE,HUBERT,UDF - MOUVEMENT DEMOCRATE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C1_72,,,,,,,,,,
203,F,CEREIJO,PATRICIA,PARTI SOCIALISTE,0,0,0,0,C1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,C1_85,,,,,,,,,,,,
204,M,CERISIER,ROBERT,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C5_49,C5_49,,,,,,,,,,
205,F,CHABOT,MARTINE,LES NOUVEAUX ECOLOGISTES DU RASSEMBLEMENT NATURE ET ANIMAUX,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C3_44,,,,,,,,,,
206,F,CHAFIK,SERENADE,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C4_44,,,,,,,,,,
207,F,CHAIFFRE,SYLVIE,LE TREFLE - LES NOUVEAUX ECOLOGISTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C9_44,,,,,,,,,
208,F,CHAILLOU,MARTINE,SANS ETIQUETTE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2_85,,,,,,,,,,,,,
209,M,CHALLET,BERNARD,LA FRANCE EN ACTION,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C4_49,,,,,,,,,
210,M,CHALOPIN,PIERRE,EUROPE-ECOLOGIE-LES VERTS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C5_49,,,,,,,,,
211,M,CHAMAILLE,THOMAS,DEBOUT LA REPUBLIQUE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C1_49,,,,,,,,,,
212,M,CHAMPAIN,JEAN BERNARD,CANDIDAT LIBRE POUR LE RESPECT DE L'ELECTEUR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C4_44,,,,,,,,,,
213,F,CHANTECAILLE,MARTINE,PARTI SOCIALISTE,0,0,0,0,0,C1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,C1_85,,,,,,,,,,,
214,F,CHANTELOUP,VIVIANE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C3_53,,,,,,,,,
215,M,CHANU,ALAIN,LES NOUVEAUX ECOLOGISTES DU RASSEMBLEMENT NATURE ET ANIMAUX,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,C7_44,,,,,,,,,,,,
216,M,CHAPRON,FRANCOIS,DEVELOPPEMENT SOCIAL DEMOCRATIE DE PROXIMITE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C2_44,,,,,,,,,
217,M,CHARETTE DE,HERVE,UNION POUR LA MAJORITE PRESIDENTIELLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C6_49,,,,,,,,
218,M,CHARREYRON,PHILIPPE,MOUVEMENT ECOLOGISTE INDEPENDANT,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C5_85,,,,,,,,,,,,
219,M,CHARRIER ,JACQUES,MOUVEMENT ECOLOGISTE INDEPENDANT,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C1_85,,,,,,,,,,,,
220,M,CHASSEGUET,GERARD,RASSEMBLEMENT POUR LA REPUBLIQUE,C1,C1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,C1_72,,C1_72,,,,,,,,,,
221,F,CHAUSSY,JACQUELINE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C4_44,,,,,,,,,,,,,
222,M,CHAUVEAU,GUY MICHEL,PARTI SOCIALISTE,C3,C3,C3,0,0,C3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,C3_72,C3_72,,,C3_72,,,,,,,,,
223,M,CHAUVEL,ANTOINE,NOUVEAU PARTI ANTICAPITALISTE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C4_72,,,,,,,,
224,F,CHAUVIER,CARMEN,PARTI OUVRIER EUROPEEN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C3_44,,,,,,,,,,,,
225,F,CHAUVIN,PATRICIA,LE TREFLE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C2_49,,,,,,,,,
226,F,CHAUVIN,VALERIE,REGIONS ET PEUPLES SOLIDAIRES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C6_44,,,,,,,,,
227,M,CHEDANNE,RENE-GUY,MOUVEMENT ECOLOGISTE INDEPENDANT,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C3_49,,C3_49,,,,,,,,,,
228,M,CHEERE,YVES,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2_72,C2_72,,,,C2_72,,,,,,,,
229,M,CHENEAU,PHILIPPE,CHASSE PECHE NATURE TRADITIONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,C10_44,,,,,,,,
230,M,CHENU,CHRISTIAN,ANJOU ECOLOGIE AUTOGESTION,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C7_49,,,,,,,,,,,,,
231,M,CHERET,DANIEL,PARTI SOCIALISTE,0,0,C7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,C7_49,,,,,,,,,,,,
232,F,CHERET,DANIELLE,PARTI HUMANISTE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C3_85,,,,,,,,,
233,F,CHERUY,MARIE ANTOINETTE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3_44,,,,,,,,,,,,,
234,M,CHEVALIER,BRUNO,MOUVEMENT EPUBLICAIN ET CITOYEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C6_44,,,,,,,,,,
235,M,CHEVALLIER,JEAN JACQUES,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C6_44,,,,,,,,,,
236,M,CHEVALLIER,JEAN-CLAUDE,GAUCHE UNIE ANTILIBERALE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C4_85,,,,,,,,
237,M,CHEVROLLIER,GUILLAUME,UNION POUR UN MOUVEMENT POPULAIRE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C2_53,,,,,,,,,,,,
238,F,CHIGNAC,GENEVIEVE,PARTI SOCIALISTE,0,0,C6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,C6_44,,,,,,,,,
